Date,Active_PIT_Member_Count,SMA50_Denominator,SMA50_Breadth_Coverage,Pct_Above_SMA50,Nifty500_Close,Nifty500_SMA50,Nifty500_SMA200,DATA_SAFE,INDEX_TREND_OK,BREADTH_OK,PIT_Denominator_Match,M1_Regime
2023-11-21,501,491,0.9800399201596807,62.72912423625255,17627.599609375,17270.591875,16096.871240234375,True,True,True,True,MOMENTUM_ENABLED
2023-11-22,501,491,0.9800399201596807,60.692464358452135,17627.69921875,17275.435859375,16110.738735351562,True,True,True,True,MOMENTUM_ENABLED
2023-11-23,501,491,0.9800399201596807,62.11812627291242,17639.400390625,17278.4748828125,16124.258237304688,True,True,True,True,MOMENTUM_ENABLED
2023-11-24,501,491,0.9800399201596807,63.54378818737271,17643.5,17278.277890625,16138.237485351565,True,True,True,True,MOMENTUM_ENABLED
2023-11-28,501,491,0.9800399201596807,65.58044806517312,17741.80078125,17283.902890625,16152.749487304687,True,True,True,True,MOMENTUM_ENABLED
2023-11-29,501,491,0.9800399201596807,68.43177189409369,17904.099609375,17291.4498828125,16167.458237304689,True,True,True,True,MOMENTUM_ENABLED
2023-11-30,501,491,0.9800399201596807,72.50509164969449,17987.94921875,17299.1388671875,16182.727231445311,True,True,True,True,MOMENTUM_ENABLED
2023-12-01,501,491,0.9800399201596807,75.96741344195519,18115.349609375,17308.12984375,16198.792978515625,True,True,True,True,MOMENTUM_ENABLED
2023-12-04,501,491,0.9800399201596807,80.04073319755601,18448.5,17324.8278515625,16215.893979492188,True,True,True,True,MOMENTUM_ENABLED
2023-12-05,501,491,0.9800399201596807,81.26272912423626,18588.55078125,17347.611875,16233.686235351564,True,True,True,True,MOMENTUM_ENABLED
2023-12-06,501,491,0.9800399201596807,83.29938900203666,18680.0,17375.141875,16252.006987304689,True,True,True,True,MOMENTUM_ENABLED
2023-12-07,501,491,0.9800399201596807,85.33604887983707,18703.849609375,17404.0028515625,16271.023735351562,True,True,True,True,MOMENTUM_ENABLED
2023-12-08,501,491,0.9800399201596807,83.29938900203666,18703.5,17432.6218359375,16289.696733398438,True,True,True,True,MOMENTUM_ENABLED
2023-12-11,501,491,0.9800399201596807,82.89205702647658,18770.19921875,17462.4908203125,16308.349477539065,True,True,True,True,MOMENTUM_ENABLED
2023-12-12,501,491,0.9800399201596807,81.67006109979633,18686.80078125,17489.39484375,16326.364731445312,True,True,True,True,MOMENTUM_ENABLED
2023-12-13,501,491,0.9800399201596807,83.5030549898167,18751.44921875,17521.01484375,16345.1022265625,True,True,True,True,MOMENTUM_ENABLED
2023-12-14,501,491,0.9800399201596807,84.31771894093686,18973.849609375,17554.63984375,16365.27822265625,True,True,True,True,MOMENTUM_ENABLED
2023-12-15,501,491,0.9800399201596807,86.15071283095723,19145.05078125,17592.4528515625,16386.43372558594,True,True,True,True,MOMENTUM_ENABLED
2023-12-18,501,491,0.9800399201596807,86.55804480651732,19155.55078125,17633.101875,16408.70197753906,True,True,True,True,MOMENTUM_ENABLED
2023-12-19,501,491,0.9800399201596807,85.94704684317719,19169.25,17672.570859375,16431.214477539062,True,True,True,True,MOMENTUM_ENABLED
2023-12-20,501,491,0.9800399201596807,74.13441955193483,18779.44921875,17702.2878515625,16451.95947265625,True,True,True,True,MOMENTUM_ENABLED
2023-12-21,501,491,0.9800399201596807,79.0224032586558,18941.80078125,17738.5698828125,16473.92497558594,True,True,True,True,MOMENTUM_ENABLED
2023-12-22,501,491,0.9800399201596807,81.67006109979633,19054.69921875,17773.596875,16496.604721679687,True,True,True,True,MOMENTUM_ENABLED
2023-12-26,501,491,0.9800399201596807,82.28105906313645,19148.849609375,17808.426875,16519.02472167969,True,True,True,True,MOMENTUM_ENABLED
2023-12-27,501,491,0.9800399201596807,84.11405295315683,19296.94921875,17845.971875,16542.57321777344,True,True,True,True,MOMENTUM_ENABLED
2023-12-28,501,491,0.9800399201596807,84.5213849287169,19399.25,17886.1498828125,16565.695717773437,True,True,True,True,MOMENTUM_ENABLED
2023-12-29,501,491,0.9800399201596807,86.55804480651732,19429.150390625,17926.872890625,16588.436469726563,True,True,True,True,MOMENTUM_ENABLED
2024-01-02,501,491,0.9800399201596807,85.33604887983707,19418.400390625,17965.8869140625,16610.918720703125,True,True,True,True,MOMENTUM_ENABLED
2024-01-03,501,491,0.9800399201596807,85.94704684317719,19367.150390625,18006.349921875,16633.734721679688,True,True,True,True,MOMENTUM_ENABLED
2024-01-04,501,491,0.9800399201596807,87.78004073319755,19541.25,18050.964921875,16658.041723632814,True,True,True,True,MOMENTUM_ENABLED
2024-01-05,501,491,0.9800399201596807,87.9837067209776,19590.599609375,18098.6019140625,16683.722470703124,True,True,True,True,MOMENTUM_ENABLED
2024-01-08,501,491,0.9800399201596807,84.11405295315683,19417.69921875,18149.1819140625,16709.01821777344,True,True,True,True,MOMENTUM_ENABLED
2024-01-09,501,491,0.9800399201596807,84.5213849287169,19459.55078125,18203.1569140625,16734.71447265625,True,True,True,True,MOMENTUM_ENABLED
2024-01-10,501,491,0.9800399201596807,83.5030549898167,19517.849609375,18262.404921875,16760.65197265625,True,True,True,True,MOMENTUM_ENABLED
2024-01-11,501,491,0.9800399201596807,83.91038696537679,19584.349609375,18318.7829296875,16786.46947265625,True,True,True,True,MOMENTUM_ENABLED
2024-01-12,501,491,0.9800399201596807,84.928716904277,19745.599609375,18377.1729296875,16813.61197265625,True,True,True,True,MOMENTUM_ENABLED
2024-01-15,501,491,0.9800399201596807,84.31771894093686,19885.55078125,18438.861953125,16840.98322753906,True,True,True,True,MOMENTUM_ENABLED
2024-01-16,501,491,0.9800399201596807,82.4847250509165,19827.55078125,18500.753984375,16867.82098144531,True,True,True,True,MOMENTUM_ENABLED
2024-01-17,501,491,0.9800399201596807,76.9857433808554,19487.599609375,18552.6899609375,16893.240981445313,True,True,True,True,MOMENTUM_ENABLED
2024-01-18,501,491,0.9800399201596807,71.89409368635438,19414.80078125,18600.9669921875,16918.919985351564,True,True,True,True,MOMENTUM_ENABLED
2024-01-19,501,491,0.9800399201596807,75.96741344195519,19606.400390625,18649.9069921875,16945.638486328124,True,True,True,True,MOMENTUM_ENABLED
2024-01-23,501,491,0.9800399201596807,62.72912423625255,19206.44921875,18690.2799609375,16970.611733398437,True,True,True,True,MOMENTUM_ENABLED
2024-01-24,501,491,0.9800399201596807,65.9877800407332,19451.0,18734.1059765625,16996.138735351564,True,True,True,True,MOMENTUM_ENABLED
2024-01-25,501,491,0.9800399201596807,65.37678207739307,19393.0,18777.58796875,17020.314487304688,True,True,True,True,MOMENTUM_ENABLED
2024-01-29,501,491,0.9800399201596807,67.0061099796334,19711.650390625,18826.688984375,17045.86298828125,True,True,True,True,MOMENTUM_ENABLED
2024-01-30,501,491,0.9800399201596807,67.20977596741345,19574.19921875,18871.8009765625,17070.186982421874,True,True,True,True,MOMENTUM_ENABLED
2024-01-31,501,491,0.9800399201596807,72.70875763747455,19802.099609375,18917.681953125,17095.401479492186,True,True,True,True,MOMENTUM_ENABLED
2024-02-01,501,491,0.9800399201596807,69.04276985743381,19777.349609375,18961.366953125,17120.335478515626,True,True,True,True,MOMENTUM_ENABLED
2024-02-02,501,491,0.9800399201596807,67.82077393075356,19910.80078125,19007.57296875,17145.553232421877,True,True,True,True,MOMENTUM_ENABLED
2024-02-05,501,491,0.9800399201596807,63.54378818737271,19853.5,19053.1699609375,17170.112983398438,True,True,True,True,MOMENTUM_ENABLED
2024-02-06,501,491,0.9800399201596807,67.41344195519349,20033.75,19101.29296875,17195.510483398437,True,True,True,True,MOMENTUM_ENABLED
2024-02-07,501,491,0.9800399201596807,70.26476578411406,20109.55078125,19150.93,17221.53673828125,True,True,True,True,MOMENTUM_ENABLED
2024-02-08,501,491,0.9800399201596807,65.9877800407332,19987.55078125,19197.8930078125,17246.9894921875,True,True,True,True,MOMENTUM_ENABLED
2024-02-09,501,491,0.9800399201596807,62.93279022403259,19961.5,19244.2530078125,17272.512490234374,True,True,True,True,MOMENTUM_ENABLED
2024-02-12,501,491,0.9800399201596807,55.60081466395111,19675.19921875,19282.9209765625,17296.579736328124,True,True,True,True,MOMENTUM_ENABLED
2024-02-13,501,491,0.9800399201596807,55.80448065173116,19782.900390625,19320.4969921875,17321.258740234374,True,True,True,True,MOMENTUM_ENABLED
2024-02-14,501,491,0.9800399201596807,57.23014256619145,19922.30078125,19359.1840234375,17346.2194921875,True,True,True,True,MOMENTUM_ENABLED
2024-02-15,501,491,0.9800399201596807,59.67413441955194,20037.0,19397.61703125,17371.625991210938,True,True,True,True,MOMENTUM_ENABLED
2024-02-16,501,491,0.9800399201596807,60.692464358452135,20164.900390625,19431.9450390625,17397.47849121094,True,True,True,True,MOMENTUM_ENABLED
2024-02-20,501,491,0.9800399201596807,61.91446028513238,20271.900390625,19465.61203125,17423.462744140626,True,True,True,True,MOMENTUM_ENABLED
2024-02-21,501,491,0.9800399201596807,59.47046843177189,20128.30078125,19494.578046875,17448.00649902344,True,True,True,True,MOMENTUM_ENABLED
2024-02-22,501,491,0.9800399201596807,60.692464358452135,20283.94921875,19526.1800390625,17472.92249511719,True,True,True,True,MOMENTUM_ENABLED
2024-02-23,501,491,0.9800399201596807,60.4887983706721,20313.5,19558.3800390625,17498.107993164063,True,True,True,True,MOMENTUM_ENABLED
2024-02-26,501,491,0.9800399201596807,59.877800407331975,20255.80078125,19588.0920703125,17522.359497070312,True,True,True,True,MOMENTUM_ENABLED
2024-02-27,501,491,0.9800399201596807,57.841140529531565,20292.849609375,19620.213046875,17547.430747070313,True,True,True,True,MOMENTUM_ENABLED
2024-02-28,501,491,0.9800399201596807,51.5274949083503,20020.400390625,19645.5920703125,17570.397250976563,True,True,True,True,MOMENTUM_ENABLED
2024-02-29,501,491,0.9800399201596807,53.76782077393075,20090.05078125,19667.91609375,17593.744506835938,True,True,True,True,MOMENTUM_ENABLED
2024-03-01,501,491,0.9800399201596807,57.841140529531565,20349.80078125,19692.01109375,17618.16326171875,True,True,True,True,MOMENTUM_ENABLED
2024-03-04,501,491,0.9800399201596807,56.41547861507128,20432.05078125,19717.54109375,17642.903266601563,True,True,True,True,MOMENTUM_ENABLED
2024-03-05,501,491,0.9800399201596807,53.76782077393075,20382.0,19741.79609375,17667.426518554686,True,True,True,True,MOMENTUM_ENABLED
2024-03-06,501,491,0.9800399201596807,48.676171079429736,20379.55078125,19773.798125,17691.575771484375,True,True,False,True,MOMENTUM_DISABLED
2024-03-07,501,491,0.9800399201596807,49.490835030549896,20434.80078125,19803.658125,17716.2877734375,True,True,False,True,MOMENTUM_DISABLED
2024-03-11,501,491,0.9800399201596807,44.39918533604888,20288.75,19828.339140625,17740.599775390627,True,True,False,True,MOMENTUM_DISABLED
2024-03-12,501,491,0.9800399201596807,36.86354378818738,20171.400390625,19848.79015625,17764.648779296876,True,True,False,True,MOMENTUM_DISABLED
2024-03-13,501,491,0.9800399201596807,20.366598778004075,19646.30078125,19855.7771875,17785.842534179686,True,True,False,True,MOMENTUM_DISABLED
2024-03-14,501,491,0.9800399201596807,27.90224032586558,19916.349609375,19866.1191796875,17807.904282226562,True,True,False,True,MOMENTUM_DISABLED
2024-03-15,501,490,0.9780439121756487,27.55102040816326,19825.19921875,19874.04015625,17829.306528320314,True,True,False,True,MOMENTUM_DISABLED
2024-03-18,501,490,0.9780439121756487,28.775510204081638,19843.099609375,19882.534140625,17850.942275390626,True,True,False,True,MOMENTUM_DISABLED
2024-03-19,501,490,0.9780439121756487,22.448979591836736,19610.55078125,19887.4021484375,17871.218779296876,True,True,False,True,MOMENTUM_DISABLED
2024-03-20,501,490,0.9780439121756487,23.6734693877551,19632.05078125,19889.2181640625,17890.895283203125,True,True,False,True,MOMENTUM_DISABLED
2024-03-21,501,490,0.9780439121756487,30.816326530612244,19897.400390625,19895.3541796875,17911.520537109376,True,True,False,True,MOMENTUM_DISABLED
2024-03-22,501,490,0.9780439121756487,33.87755102040816,19994.599609375,19906.8921875,17932.496284179688,True,True,False,True,MOMENTUM_DISABLED
2024-03-26,501,490,0.9780439121756487,35.30612244897959,20005.25,19917.806171875,17953.690532226563,True,True,False,True,MOMENTUM_DISABLED
2024-03-27,501,490,0.9780439121756487,38.775510204081634,20087.80078125,19929.2051953125,17975.32778808594,True,True,False,True,MOMENTUM_DISABLED
2024-03-28,501,492,0.9820359281437125,44.105691056910565,20255.150390625,19942.6212109375,17997.5475390625,True,True,False,True,MOMENTUM_DISABLED
2024-04-01,501,492,0.9820359281437125,55.28455284552846,20492.55078125,19957.560234375,18020.71279296875,True,True,True,True,MOMENTUM_ENABLED
2024-04-02,501,492,0.9820359281437125,59.34959349593496,20569.75,19971.24421875,18044.169541015624,True,True,True,True,MOMENTUM_ENABLED
2024-04-03,501,492,0.9820359281437125,63.41463414634146,20605.69921875,19986.8071875,18067.16453613281,True,True,True,True,MOMENTUM_ENABLED
2024-04-04,501,492,0.9820359281437125,64.63414634146342,20664.650390625,20010.348203125,18090.8825390625,True,True,True,True,MOMENTUM_ENABLED
2024-04-05,501,492,0.9820359281437125,67.88617886178862,20715.099609375,20036.3541796875,18115.07103515625,True,True,True,True,MOMENTUM_ENABLED
2024-04-08,501,492,0.9820359281437125,67.47967479674797,20819.099609375,20060.6081640625,18139.52103515625,True,True,True,True,MOMENTUM_ENABLED
2024-04-09,501,492,0.9820359281437125,66.26016260162602,20790.69921875,20092.2931640625,18163.23353027344,True,True,True,True,MOMENTUM_ENABLED
2024-04-10,501,492,0.9820359281437125,69.91869918699187,20915.19921875,20121.5771484375,18187.38927734375,True,True,True,True,MOMENTUM_ENABLED
2024-04-12,501,492,0.9820359281437125,65.2439024390244,20745.5,20148.6271484375,18210.82552734375,True,True,True,True,MOMENTUM_ENABLED
2024-04-15,501,492,0.9820359281437125,54.47154471544715,20478.75,20163.969140625,18232.312026367188,True,True,True,True,MOMENTUM_ENABLED
2024-04-16,501,492,0.9820359281437125,55.28455284552846,20423.0,20180.94515625,18253.716274414062,True,True,True,True,MOMENTUM_ENABLED
2024-04-18,501,492,0.9820359281437125,52.03252032520326,20324.69921875,20191.3971484375,18274.34001953125,True,True,True,True,MOMENTUM_ENABLED
2024-04-19,501,492,0.9820359281437125,51.016260162601625,20385.19921875,20203.554140625,18295.06126464844,True,True,True,True,MOMENTUM_ENABLED
2024-04-22,501,492,0.9820359281437125,56.50406504065041,20574.849609375,20216.8351171875,18317.231513671875,True,True,True,True,MOMENTUM_ENABLED
2024-04-23,501,492,0.9820359281437125,61.58536585365854,20652.650390625,20232.818125,18340.435766601564,True,True,True,True,MOMENTUM_ENABLED
2024-04-24,501,492,0.9820359281437125,66.869918699187,20730.650390625,20246.7561328125,18363.75826660156,True,True,True,True,MOMENTUM_ENABLED
2024-04-25,501,492,0.9820359281437125,70.32520325203252,20867.900390625,20261.923125,18387.28026855469,True,True,True,True,MOMENTUM_ENABLED
2024-04-26,501,492,0.9820359281437125,70.9349593495935,20839.349609375,20278.9591015625,18410.091015625,True,True,True,True,MOMENTUM_ENABLED
2024-04-29,501,492,0.9820359281437125,72.76422764227642,20992.19921875,20299.5730859375,18432.90201171875,True,True,True,True,MOMENTUM_ENABLED
2024-04-30,501,492,0.9820359281437125,71.7479674796748,20997.19921875,20326.0130859375,18455.24826171875,True,True,True,True,MOMENTUM_ENABLED
2024-05-02,501,492,0.9820359281437125,73.57723577235772,21083.599609375,20352.0270703125,18477.88600585937,True,True,True,True,MOMENTUM_ENABLED
2024-05-03,501,492,0.9820359281437125,71.13821138211382,20959.55078125,20372.7720703125,18499.69776367188,True,True,True,True,MOMENTUM_ENABLED
2024-05-06,501,492,0.9820359281437125,63.82113821138211,20864.94921875,20389.3310546875,18520.547255859376,True,True,True,True,MOMENTUM_ENABLED
2024-05-07,501,492,0.9820359281437125,58.53658536585365,20636.05078125,20398.7540625,18540.9030078125,True,True,True,True,MOMENTUM_ENABLED
2024-05-08,501,492,0.9820359281437125,58.73983739837399,20704.900390625,20407.4140625,18561.658759765625,True,True,True,True,MOMENTUM_ENABLED
2024-05-09,501,492,0.9820359281437125,47.15447154471545,20344.80078125,20411.7440625,18580.14276367188,True,True,False,True,MOMENTUM_DISABLED
2024-05-10,501,492,0.9820359281437125,50.81300813008131,20469.099609375,20415.4470703125,18599.2830078125,True,True,True,True,MOMENTUM_ENABLED
2024-05-13,501,492,0.9820359281437125,52.235772357723576,20511.0,20419.3970703125,18618.71850585937,True,True,True,True,MOMENTUM_ENABLED
2024-05-14,501,492,0.9820359281437125,58.53658536585365,20683.80078125,20427.9570703125,18638.31026367188,True,True,True,True,MOMENTUM_ENABLED
2024-05-15,501,492,0.9820359281437125,60.97560975609756,20741.849609375,20436.9370703125,18657.6592578125,True,True,True,True,MOMENTUM_ENABLED
