Signal_ID,Symbol,Signal_Date,Cancellation_Reason
LOWER|ICICIGI|2023-09-27,ICICIGI,2023-09-27,SAME_SYMBOL_LOCKOUT
LOWER|ABBOTINDIA|2023-09-28,ABBOTINDIA,2023-09-28,INSUFFICIENT_REWARD_RISK
LOWER|PIIND|2023-09-28,PIIND,2023-09-28,SAME_SYMBOL_LOCKOUT
LOWER|ABB|2023-10-03,ABB,2023-10-03,SAME_SYMBOL_LOCKOUT
LOWER|ATGL|2023-10-04,ATGL,2023-10-04,INSUFFICIENT_REWARD_RISK
LOWER|HDFCBANK|2023-10-04,HDFCBANK,2023-10-04,SAME_SYMBOL_LOCKOUT
LOWER|IOC|2023-10-04,IOC,2023-10-04,INSUFFICIENT_REWARD_RISK
LOWER|ALKEM|2023-10-05,ALKEM,2023-10-05,SAME_SYMBOL_LOCKOUT
LOWER|MEDPLUS|2023-10-05,MEDPLUS,2023-10-05,SAME_SYMBOL_LOCKOUT
LOWER|ASIANPAINT|2023-10-09,ASIANPAINT,2023-10-09,SAME_SYMBOL_LOCKOUT
LOWER|GODREJCP|2023-10-09,GODREJCP,2023-10-09,SAME_SYMBOL_LOCKOUT
LOWER|JSWSTEEL|2023-10-09,JSWSTEEL,2023-10-09,SAME_SYMBOL_LOCKOUT
LOWER|MEDPLUS|2023-10-09,MEDPLUS,2023-10-09,SAME_SYMBOL_LOCKOUT
LOWER|MUTHOOTFIN|2023-10-09,MUTHOOTFIN,2023-10-09,SAME_SYMBOL_LOCKOUT
LOWER|PIIND|2023-10-09,PIIND,2023-10-09,SAME_SYMBOL_LOCKOUT
LOWER|KAJARIACER|2023-10-10,KAJARIACER,2023-10-10,SAME_SYMBOL_LOCKOUT
LOWER|SBICARD|2023-10-10,SBICARD,2023-10-10,INSUFFICIENT_REWARD_RISK
LOWER|CIEINDIA|2023-10-11,CIEINDIA,2023-10-11,SAME_SYMBOL_LOCKOUT
LOWER|DABUR|2023-10-12,DABUR,2023-10-12,SAME_SYMBOL_LOCKOUT
LOWER|ASIANPAINT|2023-10-13,ASIANPAINT,2023-10-13,SAME_SYMBOL_LOCKOUT
LOWER|DABUR|2023-10-13,DABUR,2023-10-13,SAME_SYMBOL_LOCKOUT
LOWER|DABUR|2023-10-16,DABUR,2023-10-16,SAME_SYMBOL_LOCKOUT
LOWER|STARHEALTH|2023-10-16,STARHEALTH,2023-10-16,SAME_SYMBOL_LOCKOUT
LOWER|ZYDUSLIFE|2023-10-16,ZYDUSLIFE,2023-10-16,SAME_SYMBOL_LOCKOUT
LOWER|HONAUT|2023-10-18,HONAUT,2023-10-18,SAME_SYMBOL_LOCKOUT
LOWER|ICICIPRULI|2023-10-18,ICICIPRULI,2023-10-18,SAME_SYMBOL_LOCKOUT
LOWER|KAJARIACER|2023-10-18,KAJARIACER,2023-10-18,SAME_SYMBOL_LOCKOUT
LOWER|KAJARIACER|2023-10-19,KAJARIACER,2023-10-19,SAME_SYMBOL_LOCKOUT
LOWER|ZYDUSLIFE|2023-10-19,ZYDUSLIFE,2023-10-19,SAME_SYMBOL_LOCKOUT
LOWER|DABUR|2023-10-20,DABUR,2023-10-20,SAME_SYMBOL_LOCKOUT
LOWER|PIDILITIND|2023-10-20,PIDILITIND,2023-10-20,SAME_SYMBOL_LOCKOUT
LOWER|SIEMENS|2023-10-20,SIEMENS,2023-10-20,SAME_SYMBOL_LOCKOUT
LOWER|ASIANPAINT|2023-10-23,ASIANPAINT,2023-10-23,SAME_SYMBOL_LOCKOUT
LOWER|FLUOROCHEM|2023-10-23,FLUOROCHEM,2023-10-23,INSUFFICIENT_REWARD_RISK
LOWER|KAJARIACER|2023-10-23,KAJARIACER,2023-10-23,SAME_SYMBOL_LOCKOUT
LOWER|CAMPUS|2023-10-25,CAMPUS,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|CGPOWER|2023-10-25,CGPOWER,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|HAPPSTMNDS|2023-10-25,HAPPSTMNDS,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|INDIAMART|2023-10-25,INDIAMART,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|JSWSTEEL|2023-10-25,JSWSTEEL,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|KAJARIACER|2023-10-25,KAJARIACER,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|M&MFIN|2023-10-25,M&MFIN,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|POLICYBZR|2023-10-25,POLICYBZR,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|SBICARD|2023-10-25,SBICARD,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|SIEMENS|2023-10-25,SIEMENS,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|SONACOMS|2023-10-25,SONACOMS,2023-10-25,INSUFFICIENT_REWARD_RISK
LOWER|SYNGENE|2023-10-25,SYNGENE,2023-10-25,SAME_SYMBOL_LOCKOUT
LOWER|AAVAS|2023-10-26,AAVAS,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|ABB|2023-10-26,ABB,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|ADANIENSOL|2023-10-26,ADANIENSOL,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|AFFLE|2023-10-26,AFFLE,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|AMBUJACEM|2023-10-26,AMBUJACEM,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|BAJAJHLDNG|2023-10-26,BAJAJHLDNG,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|CANFINHOME|2023-10-26,CANFINHOME,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|CGPOWER|2023-10-26,CGPOWER,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|DATAPATTNS|2023-10-26,DATAPATTNS,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|EASEMYTRIP|2023-10-26,EASEMYTRIP,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|EIDPARRY|2023-10-26,EIDPARRY,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|EXIDEIND|2023-10-26,EXIDEIND,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|FINPIPE|2023-10-26,FINPIPE,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|FLUOROCHEM|2023-10-26,FLUOROCHEM,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|GODREJCP|2023-10-26,GODREJCP,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|HAL|2023-10-26,HAL,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|HAPPSTMNDS|2023-10-26,HAPPSTMNDS,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|HAVELLS|2023-10-26,HAVELLS,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|HEG|2023-10-26,HEG,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|HFCL|2023-10-26,HFCL,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|HINDZINC|2023-10-26,HINDZINC,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|INDIAMART|2023-10-26,INDIAMART,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|KAJARIACER|2023-10-26,KAJARIACER,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|KIMS|2023-10-26,KIMS,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|M&MFIN|2023-10-26,M&MFIN,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|MANAPPURAM|2023-10-26,MANAPPURAM,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|MOTHERSON|2023-10-26,MOTHERSON,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|NSLNISP|2023-10-26,NSLNISP,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|OBEROIRLTY|2023-10-26,OBEROIRLTY,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|PAGEIND|2023-10-26,PAGEIND,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|POLICYBZR|2023-10-26,POLICYBZR,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|RADICO|2023-10-26,RADICO,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|RAIN|2023-10-26,RAIN,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|RAJESHEXPO|2023-10-26,RAJESHEXPO,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|RAYMOND|2023-10-26,RAYMOND,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|RBA|2023-10-26,RBA,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|SBICARD|2023-10-26,SBICARD,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|SIEMENS|2023-10-26,SIEMENS,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|SUNPHARMA|2023-10-26,SUNPHARMA,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|TANLA|2023-10-26,TANLA,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|TATACOMM|2023-10-26,TATACOMM,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|TIMKEN|2023-10-26,TIMKEN,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|UNOMINDA|2023-10-26,UNOMINDA,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|USHAMART|2023-10-26,USHAMART,2023-10-26,INSUFFICIENT_REWARD_RISK
LOWER|ZENSARTECH|2023-10-26,ZENSARTECH,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|ZYDUSLIFE|2023-10-26,ZYDUSLIFE,2023-10-26,SAME_SYMBOL_LOCKOUT
LOWER|JSWSTEEL|2023-10-27,JSWSTEEL,2023-10-27,SAME_SYMBOL_LOCKOUT
LOWER|ASHOKLEY|2023-10-30,ASHOKLEY,2023-10-30,SAME_SYMBOL_LOCKOUT
LOWER|BAJAJHLDNG|2023-10-30,BAJAJHLDNG,2023-10-30,INSUFFICIENT_REWARD_RISK
LOWER|BANDHANBNK|2023-10-30,BANDHANBNK,2023-10-30,SAME_SYMBOL_LOCKOUT
LOWER|BATAINDIA|2023-10-30,BATAINDIA,2023-10-30,INSUFFICIENT_REWARD_RISK
LOWER|DRREDDY|2023-10-30,DRREDDY,2023-10-30,SAME_SYMBOL_LOCKOUT
LOWER|HDFCLIFE|2023-10-30,HDFCLIFE,2023-10-30,SAME_SYMBOL_LOCKOUT
LOWER|INDIAMART|2023-10-30,INDIAMART,2023-10-30,SAME_SYMBOL_LOCKOUT
LOWER|KOTAKBANK|2023-10-30,KOTAKBANK,2023-10-30,SAME_SYMBOL_LOCKOUT
LOWER|JINDALSTEL|2023-10-31,JINDALSTEL,2023-10-31,OPEN_AT_OR_BELOW_STRUCTURAL_STOP
LOWER|MARICO|2023-10-31,MARICO,2023-10-31,INSUFFICIENT_REWARD_RISK
LOWER|ASHOKLEY|2023-11-01,ASHOKLEY,2023-11-01,SAME_SYMBOL_LOCKOUT
LOWER|HAVELLS|2023-11-01,HAVELLS,2023-11-01,SAME_SYMBOL_LOCKOUT
LOWER|IGL|2023-11-01,IGL,2023-11-01,SAME_SYMBOL_LOCKOUT
LOWER|ITC|2023-11-01,ITC,2023-11-01,SAME_SYMBOL_LOCKOUT
LOWER|MANKIND|2023-11-01,MANKIND,2023-11-01,INSUFFICIENT_REWARD_RISK
LOWER|DIVISLAB|2023-11-02,DIVISLAB,2023-11-02,SAME_SYMBOL_LOCKOUT
LOWER|INDIAMART|2023-11-02,INDIAMART,2023-11-02,SAME_SYMBOL_LOCKOUT
LOWER|NSLNISP|2023-11-02,NSLNISP,2023-11-02,SAME_SYMBOL_LOCKOUT
LOWER|SAPPHIRE|2023-11-02,SAPPHIRE,2023-11-02,INSUFFICIENT_REWARD_RISK
LOWER|TATASTEEL|2023-11-02,TATASTEEL,2023-11-02,INSUFFICIENT_REWARD_RISK
LOWER|CASTROLIND|2023-11-03,CASTROLIND,2023-11-03,SAME_SYMBOL_LOCKOUT
LOWER|POONAWALLA|2023-11-03,POONAWALLA,2023-11-03,SAME_SYMBOL_LOCKOUT
LOWER|DELHIVERY|2023-11-06,DELHIVERY,2023-11-06,SAME_SYMBOL_LOCKOUT
LOWER|FLUOROCHEM|2023-11-06,FLUOROCHEM,2023-11-06,SAME_SYMBOL_LOCKOUT
LOWER|STARHEALTH|2023-11-06,STARHEALTH,2023-11-06,SAME_SYMBOL_LOCKOUT
LOWER|KPIL|2023-11-07,KPIL,2023-11-07,SAME_SYMBOL_LOCKOUT
LOWER|RAIN|2023-11-08,RAIN,2023-11-08,SAME_SYMBOL_LOCKOUT
LOWER|CAMPUS|2023-11-09,CAMPUS,2023-11-09,OPEN_AT_OR_BELOW_STRUCTURAL_STOP
LOWER|MARICO|2023-11-10,MARICO,2023-11-10,SAME_SYMBOL_LOCKOUT
LOWER|STARHEALTH|2023-11-10,STARHEALTH,2023-11-10,SAME_SYMBOL_LOCKOUT
LOWER|ACC|2023-11-13,ACC,2023-11-13,SAME_SYMBOL_LOCKOUT
LOWER|MARICO|2023-11-16,MARICO,2023-11-16,SAME_SYMBOL_LOCKOUT
LOWER|DELHIVERY|2023-11-23,DELHIVERY,2023-11-23,SAME_SYMBOL_LOCKOUT
LOWER|DELHIVERY|2023-11-24,DELHIVERY,2023-11-24,SAME_SYMBOL_LOCKOUT
LOWER|TEJASNET|2023-11-24,TEJASNET,2023-11-24,SAME_SYMBOL_LOCKOUT
LOWER|DEVYANI|2023-11-28,DEVYANI,2023-11-28,SAME_SYMBOL_LOCKOUT
LOWER|TEJASNET|2023-11-30,TEJASNET,2023-11-30,SAME_SYMBOL_LOCKOUT
LOWER|THERMAX|2023-11-30,THERMAX,2023-11-30,SAME_SYMBOL_LOCKOUT
LOWER|DEVYANI|2023-12-01,DEVYANI,2023-12-01,SAME_SYMBOL_LOCKOUT
LOWER|KRBL|2023-12-04,KRBL,2023-12-04,SAME_SYMBOL_LOCKOUT
LOWER|RENUKA|2023-12-07,RENUKA,2023-12-07,OPEN_AT_OR_BELOW_STRUCTURAL_STOP
LOWER|RENUKA|2023-12-11,RENUKA,2023-12-11,INSUFFICIENT_REWARD_RISK
LOWER|VIPIND|2023-12-11,VIPIND,2023-12-11,INSUFFICIENT_REWARD_RISK
LOWER|DELHIVERY|2023-12-13,DELHIVERY,2023-12-13,SAME_SYMBOL_LOCKOUT
LOWER|FIVESTAR|2023-12-13,FIVESTAR,2023-12-13,INSUFFICIENT_REWARD_RISK
LOWER|GMMPFAUDLR|2023-12-13,GMMPFAUDLR,2023-12-13,SAME_SYMBOL_LOCKOUT
LOWER|MARUTI|2023-12-15,MARUTI,2023-12-15,INSUFFICIENT_REWARD_RISK
LOWER|ABBOTINDIA|2023-12-21,ABBOTINDIA,2023-12-21,INSUFFICIENT_REWARD_RISK
LOWER|ABCAPITAL|2023-12-21,ABCAPITAL,2023-12-21,INSUFFICIENT_REWARD_RISK
LOWER|BALKRISIND|2023-12-21,BALKRISIND,2023-12-21,INSUFFICIENT_REWARD_RISK
LOWER|KNRCON|2023-12-21,KNRCON,2023-12-21,SAME_SYMBOL_LOCKOUT
LOWER|POLYPLEX|2023-12-21,POLYPLEX,2023-12-21,SAME_SYMBOL_LOCKOUT
LOWER|TRIVENI|2023-12-21,TRIVENI,2023-12-21,INSUFFICIENT_REWARD_RISK
LOWER|RBA|2023-12-28,RBA,2023-12-28,INSUFFICIENT_REWARD_RISK
LOWER|ESCORTS|2024-01-09,ESCORTS,2024-01-09,SAME_SYMBOL_LOCKOUT
LOWER|MANYAVAR|2024-01-09,MANYAVAR,2024-01-09,SAME_SYMBOL_LOCKOUT
LOWER|PAGEIND|2024-01-09,PAGEIND,2024-01-09,OPEN_AT_OR_BELOW_STRUCTURAL_STOP
LOWER|PAGEIND|2024-01-10,PAGEIND,2024-01-10,INSUFFICIENT_REWARD_RISK
LOWER|MANYAVAR|2024-01-12,MANYAVAR,2024-01-12,SAME_SYMBOL_LOCKOUT
LOWER|ASTRAL|2024-01-18,ASTRAL,2024-01-18,SAME_SYMBOL_LOCKOUT
LOWER|KNRCON|2024-01-18,KNRCON,2024-01-18,INSUFFICIENT_REWARD_RISK
LOWER|MARUTI|2024-01-18,MARUTI,2024-01-18,INSUFFICIENT_REWARD_RISK
LOWER|RAMCOCEM|2024-01-18,RAMCOCEM,2024-01-18,INSUFFICIENT_REWARD_RISK
LOWER|TRIVENI|2024-01-18,TRIVENI,2024-01-18,INSUFFICIENT_REWARD_RISK
LOWER|VIPIND|2024-01-18,VIPIND,2024-01-18,SAME_SYMBOL_LOCKOUT
LOWER|ZEEL|2024-01-18,ZEEL,2024-01-18,INSUFFICIENT_REWARD_RISK
LOWER|ZEEL|2024-01-19,ZEEL,2024-01-19,OPEN_AT_OR_BELOW_STRUCTURAL_STOP
LOWER|BATAINDIA|2024-01-24,BATAINDIA,2024-01-24,SAME_SYMBOL_LOCKOUT
LOWER|DEVYANI|2024-01-24,DEVYANI,2024-01-24,INSUFFICIENT_REWARD_RISK
LOWER|HDFCBANK|2024-01-24,HDFCBANK,2024-01-24,INSUFFICIENT_REWARD_RISK
LOWER|MANYAVAR|2024-01-24,MANYAVAR,2024-01-24,SAME_SYMBOL_LOCKOUT
LOWER|MARICO|2024-01-24,MARICO,2024-01-24,INSUFFICIENT_REWARD_RISK
LOWER|NAVINFLUOR|2024-01-24,NAVINFLUOR,2024-01-24,SAME_SYMBOL_LOCKOUT
LOWER|RAMCOCEM|2024-01-24,RAMCOCEM,2024-01-24,INSUFFICIENT_REWARD_RISK
LOWER|TRIVENI|2024-01-24,TRIVENI,2024-01-24,SAME_SYMBOL_LOCKOUT
LOWER|VIPIND|2024-01-24,VIPIND,2024-01-24,SAME_SYMBOL_LOCKOUT
LOWER|IDFCFIRSTB|2024-01-25,IDFCFIRSTB,2024-01-25,INSUFFICIENT_REWARD_RISK
LOWER|NAVINFLUOR|2024-01-25,NAVINFLUOR,2024-01-25,SAME_SYMBOL_LOCKOUT
LOWER|BATAINDIA|2024-01-29,BATAINDIA,2024-01-29,SAME_SYMBOL_LOCKOUT
LOWER|HDFCLIFE|2024-01-29,HDFCLIFE,2024-01-29,SAME_SYMBOL_LOCKOUT
LOWER|MARICO|2024-01-29,MARICO,2024-01-29,INSUFFICIENT_REWARD_RISK
LOWER|SYNGENE|2024-01-29,SYNGENE,2024-01-29,INSUFFICIENT_REWARD_RISK
LOWER|HDFCLIFE|2024-01-31,HDFCLIFE,2024-01-31,SAME_SYMBOL_LOCKOUT
LOWER|MFSL|2024-01-31,MFSL,2024-01-31,SAME_SYMBOL_LOCKOUT
LOWER|NAVINFLUOR|2024-01-31,NAVINFLUOR,2024-01-31,SAME_SYMBOL_LOCKOUT
LOWER|PVRINOX|2024-01-31,PVRINOX,2024-01-31,SAME_SYMBOL_LOCKOUT
LOWER|SBICARD|2024-01-31,SBICARD,2024-01-31,INSUFFICIENT_REWARD_RISK
LOWER|VIPIND|2024-01-31,VIPIND,2024-01-31,SAME_SYMBOL_LOCKOUT
LOWER|HDFCLIFE|2024-02-01,HDFCLIFE,2024-02-01,SAME_SYMBOL_LOCKOUT
LOWER|BATAINDIA|2024-02-02,BATAINDIA,2024-02-02,SAME_SYMBOL_LOCKOUT
LOWER|GMMPFAUDLR|2024-02-02,GMMPFAUDLR,2024-02-02,INSUFFICIENT_REWARD_RISK
LOWER|MAPMYINDIA|2024-02-02,MAPMYINDIA,2024-02-02,SAME_SYMBOL_LOCKOUT
LOWER|METROBRAND|2024-02-05,METROBRAND,2024-02-05,SAME_SYMBOL_LOCKOUT
LOWER|ASIANPAINT|2024-02-06,ASIANPAINT,2024-02-06,SAME_SYMBOL_LOCKOUT
LOWER|AUBANK|2024-02-06,AUBANK,2024-02-06,SAME_SYMBOL_LOCKOUT
LOWER|DEEPAKFERT|2024-02-06,DEEPAKFERT,2024-02-06,SAME_SYMBOL_LOCKOUT
LOWER|NAVINFLUOR|2024-02-06,NAVINFLUOR,2024-02-06,SAME_SYMBOL_LOCKOUT
LOWER|PVRINOX|2024-02-06,PVRINOX,2024-02-06,SAME_SYMBOL_LOCKOUT
LOWER|SBICARD|2024-02-06,SBICARD,2024-02-06,INSUFFICIENT_REWARD_RISK
LOWER|TATACHEM|2024-02-06,TATACHEM,2024-02-06,INSUFFICIENT_REWARD_RISK
LOWER|UPL|2024-02-06,UPL,2024-02-06,SAME_SYMBOL_LOCKOUT
LOWER|AUBANK|2024-02-07,AUBANK,2024-02-07,SAME_SYMBOL_LOCKOUT
LOWER|BATAINDIA|2024-02-07,BATAINDIA,2024-02-07,SAME_SYMBOL_LOCKOUT
LOWER|PVRINOX|2024-02-07,PVRINOX,2024-02-07,SAME_SYMBOL_LOCKOUT
LOWER|APLAPOLLO|2024-02-08,APLAPOLLO,2024-02-08,SAME_SYMBOL_LOCKOUT
LOWER|AUBANK|2024-02-09,AUBANK,2024-02-09,SAME_SYMBOL_LOCKOUT
LOWER|BANDHANBNK|2024-02-09,BANDHANBNK,2024-02-09,INSUFFICIENT_REWARD_RISK
LOWER|DEVYANI|2024-02-09,DEVYANI,2024-02-09,INSUFFICIENT_REWARD_RISK
LOWER|ESCORTS|2024-02-09,ESCORTS,2024-02-09,INSUFFICIENT_REWARD_RISK
LOWER|PVRINOX|2024-02-09,PVRINOX,2024-02-09,SAME_SYMBOL_LOCKOUT
LOWER|AUBANK|2024-02-12,AUBANK,2024-02-12,SAME_SYMBOL_LOCKOUT
LOWER|BALRAMCHIN|2024-02-12,BALRAMCHIN,2024-02-12,SAME_SYMBOL_LOCKOUT
LOWER|CUB|2024-02-12,CUB,2024-02-12,SAME_SYMBOL_LOCKOUT
LOWER|CUB|2024-02-13,CUB,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|IDFCFIRSTB|2024-02-13,IDFCFIRSTB,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|ITC|2024-02-13,ITC,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|KANSAINER|2024-02-13,KANSAINER,2024-02-13,INSUFFICIENT_REWARD_RISK
LOWER|KPRMILL|2024-02-13,KPRMILL,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|NYKAA|2024-02-13,NYKAA,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|QUESS|2024-02-13,QUESS,2024-02-13,INSUFFICIENT_REWARD_RISK
LOWER|RHIM|2024-02-13,RHIM,2024-02-13,OPEN_AT_OR_BELOW_STRUCTURAL_STOP
LOWER|SUPREMEIND|2024-02-13,SUPREMEIND,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|SYRMA|2024-02-13,SYRMA,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|UPL|2024-02-13,UPL,2024-02-13,SAME_SYMBOL_LOCKOUT
LOWER|AUBANK|2024-02-14,AUBANK,2024-02-14,SAME_SYMBOL_LOCKOUT
LOWER|DATAPATTNS|2024-02-14,DATAPATTNS,2024-02-14,INSUFFICIENT_REWARD_RISK
LOWER|GNFC|2024-02-14,GNFC,2024-02-14,SAME_SYMBOL_LOCKOUT
LOWER|JUBLFOOD|2024-02-14,JUBLFOOD,2024-02-14,SAME_SYMBOL_LOCKOUT
